target,project_id,snapshot_id,snapshot_date,current_stage,raw_xgboost_probability,calibrated_probability,direction,driver_rank,feature,display_feature,feature_value,shap_value
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_increasing,3,docs_complete_pct,docs complete pct,68.122,0.2181251496076584
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_increasing,4,proximity_km_to_urban,proximity km to urban,36.39,0.15548262000083923
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.7837004736485979,0.14986121654510498
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_reducing,1,grievance_redressal_days,grievance redressal days,17.857,-0.39942657947540283
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_reducing,2,rnr_progress_pct,rnr progress pct,26.887,-0.37368836998939514
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.30303940176963806
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_reducing,4,case_age_months,case age months,1.971,-0.2981134355068207
delay_next_90d,SYN-00893,SYN-00893_S03,2025-07-07,3a,0.18251538,0.07072570556718,risk_reducing,5,vulnerable_families,vulnerable families,2.0,-0.2935280501842499
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_increasing,1,docs_complete_pct,docs complete pct,73.289,0.2593884766101837
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_increasing,2,days_in_current_stage,days in current stage,90.0,0.25020653009414673
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.23574912548065186
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_increasing,4,days_since_project_start,days since project start,90.0,0.15658794343471527
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_increasing,5,proximity_km_to_urban,proximity km to urban,36.39,0.14561565220355988
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_reducing,1,grievance_redressal_days,grievance redressal days,17.857,-0.41819584369659424
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_reducing,2,rnr_progress_pct,rnr progress pct,31.892,-0.3377096354961395
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_reducing,3,case_age_months,case age months,2.957,-0.31361597776412964
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.3068280816078186
delay_next_90d,SYN-00893,SYN-00893_S04,2025-08-06,3a,0.27780452,0.0966000539036264,risk_reducing,5,vulnerable_families,vulnerable families,2.0,-0.28916826844215393
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_increasing,1,days_in_current_stage,days in current stage,42.0,0.3175271153450012
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_increasing,2,docs_complete_pct,docs complete pct,75.261,0.3036194443702698
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.23581472039222717
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_increasing,4,proximity_km_to_urban,proximity km to urban,36.39,0.16197454929351807
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_increasing,5,docs_remaining_pct,docs remaining pct,24.739000000000004,0.15552569925785065
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_reducing,1,rnr_progress_pct,rnr progress pct,37.831,-0.5509006977081299
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_reducing,2,grievance_redressal_days,grievance redressal days,17.857,-0.3944956958293915
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.3320567309856415
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_reducing,4,vulnerable_families,vulnerable families,2.0,-0.25762826204299927
delay_next_90d,SYN-00893,SYN-00893_S05,2025-09-05,3A,0.2701846,0.09453073225036165,risk_reducing,5,land_to_acquire_ha,land to acquire ha,4.1696,-0.2152155339717865
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_increasing,1,days_in_current_stage,days in current stage,72.0,0.25454679131507874
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.2461375594139099
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_increasing,3,docs_complete_pct,docs complete pct,79.396,0.1572539210319519
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_increasing,4,docs_remaining_pct,docs remaining pct,20.604,0.15158706903457642
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_increasing,5,proximity_km_to_urban,proximity km to urban,36.39,0.1512923389673233
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_reducing,1,rnr_progress_pct,rnr progress pct,40.849,-0.44756996631622314
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_reducing,2,grievance_redressal_days,grievance redressal days,17.857,-0.42199549078941345
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.266256719827652
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_reducing,4,vulnerable_families,vulnerable families,2.0,-0.2154378890991211
delay_next_90d,SYN-00893,SYN-00893_S06,2025-10-05,3A,0.28863916,0.09955071564560697,risk_reducing,5,land_to_acquire_ha,land to acquire ha,4.1696,-0.2003994584083557
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_increasing,1,rnr_remaining_pct,rnr remaining pct,50.433,0.2774367928504944
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.22687846422195435
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_increasing,3,land_acquisition_ratio,land acquisition ratio,0.7837004736485979,0.16255173087120056
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_increasing,4,proximity_km_to_urban,proximity km to urban,36.39,0.14412109553813934
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_increasing,5,docs_remaining_pct,docs remaining pct,17.586,0.10703689604997635
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_reducing,1,disbursal_pct,disbursal pct,11.755,-0.49614593386650085
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_reducing,2,grievance_redressal_days,grievance redressal days,17.857,-0.45929500460624695
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_reducing,3,rnr_progress_pct,rnr progress pct,49.567,-0.337136834859848
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.2638384699821472
delay_next_90d,SYN-00893,SYN-00893_S07,2025-11-04,3A,0.17210965,0.06785033932843663,risk_reducing,5,land_to_acquire_ha,land to acquire ha,4.1696,-0.206661656498909
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_increasing,1,rnr_remaining_pct,rnr remaining pct,41.562,0.2782919108867645
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_increasing,2,days_in_current_stage,days in current stage,74.0,0.24856865406036377
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_increasing,3,file_pending_days,file pending days,39.0,0.17405104637145996
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_increasing,4,proximity_km_to_urban,proximity km to urban,36.39,0.16013887524604797
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_increasing,5,case_age_months,case age months,6.899,0.14199893176555634
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.131258249282837
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_reducing,2,grievance_redressal_days,grievance redressal days,17.857,-0.43229609727859497
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_reducing,3,disbursal_pct,disbursal pct,19.143,-0.4194182753562927
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.3082123398780823
delay_next_90d,SYN-00893,SYN-00893_S08,2025-12-04,3D,0.02063583,0.01710925717337695,risk_reducing,5,vulnerable_families,vulnerable families,2.0,-0.23348845541477203
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_increasing,1,rnr_remaining_pct,rnr remaining pct,37.316,0.32092735171318054
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_increasing,2,case_age_months,case age months,7.884,0.28914275765419006
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_increasing,3,proximity_km_to_urban,proximity km to urban,36.39,0.14299677312374115
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_increasing,4,file_pending_days,file pending days,41.0,0.13607455790042877
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_increasing,5,days_in_current_stage,days in current stage,104.0,0.13134518265724182
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.1583447456359863
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_reducing,2,disbursal_pct,disbursal pct,26.299,-0.7696815133094788
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_reducing,3,grievance_redressal_days,grievance redressal days,17.857,-0.40153515338897705
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.2728692889213562
delay_next_90d,SYN-00893,SYN-00893_S09,2026-01-03,3D,0.016015008,0.014596668002978434,risk_reducing,5,vulnerable_families,vulnerable families,2.0,-0.21531252562999725
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_increasing,1,rnr_remaining_pct,rnr remaining pct,31.575999999999997,0.3620491027832031
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_increasing,2,case_age_months,case age months,8.87,0.3313511908054352
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_increasing,3,proximity_km_to_urban,proximity km to urban,36.39,0.13337509334087372
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_increasing,4,land_acquisition_ratio,land acquisition ratio,0.7837004736485979,0.11743111908435822
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_increasing,5,file_pending_days,file pending days,37.0,0.10154949128627777
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.3648457527160645
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_reducing,2,disbursal_pct,disbursal pct,31.277,-0.688798725605011
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_reducing,3,grievance_redressal_days,grievance redressal days,17.857,-0.3934120833873749
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.303030303030303,-0.2511480152606964
delay_next_90d,SYN-00893,SYN-00893_S10,2026-02-02,3D,0.012816398,0.012697952982672768,risk_reducing,5,land_to_acquire_ha,land to acquire ha,4.1696,-0.1912936568260193
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.3276306390762329
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.14898912608623505
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_increasing,3,compensation_pending_cr,compensation pending cr,2.7722,0.1315009593963623
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_increasing,4,total_parcels,total parcels,118.0,0.07203467190265656
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_increasing,5,docs_remaining_pct,docs remaining pct,16.817999999999998,0.07117512077093124
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_reducing,1,days_in_current_stage,days in current stage,0.0,-1.7962243556976318
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_reducing,2,days_since_project_start,days since project start,0.0,-0.40836673974990845
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_reducing,3,grievance_redressal_days,grievance redressal days,18.058,-0.40727299451828003
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.37822985649108887
delay_next_90d,SYN-00894,SYN-00894_S01,2025-02-19,3a,0.05210131,0.03072047805183968,risk_reducing,5,grievances_30d,grievances 30d,1.0,-0.18583695590496063
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.29193779826164246
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.21226879954338074
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_increasing,3,docs_remaining_pct,docs remaining pct,18.293000000000006,0.12742426991462708
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_increasing,4,approval_dept_Forest,approval dept Forest,1.0,0.0943126529455185
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_increasing,5,total_parcels,total parcels,118.0,0.092525914311409
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_reducing,1,grievance_redressal_days,grievance redressal days,18.058,-0.4739719033241272
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_reducing,2,days_in_current_stage,days in current stage,30.0,-0.42815443873405457
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.3402993679046631
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_reducing,4,grievances_30d,grievances 30d,1.0,-0.22605977952480316
delay_next_90d,SYN-00894,SYN-00894_S02,2025-03-21,3a,0.22631973,0.08266099444034869,risk_reducing,5,days_since_project_start,days since project start,30.0,-0.22266227006912231
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.3036361634731293
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23066745698451996
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_increasing,3,days_in_current_stage,days in current stage,60.0,0.20897988975048065
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_increasing,4,disbursal_pct,disbursal pct,0.0,0.10749167203903198
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_increasing,5,total_parcels,total parcels,118.0,0.07947396486997604
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_reducing,1,grievance_redressal_days,grievance redressal days,18.058,-0.4434015452861786
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_reducing,2,grievances_30d,grievances 30d,0.0,-0.38939276337623596
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_reducing,3,case_age_months,case age months,1.971,-0.2706008553504944
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.2602710425853729
delay_next_90d,SYN-00894,SYN-00894_S03,2025-04-20,3a,0.24439842,0.08755024137105723,risk_reducing,5,file_pending_days,file pending days,25.0,-0.18920595943927765
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.2960609197616577
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23180004954338074
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_increasing,3,days_in_current_stage,days in current stage,90.0,0.22773988544940948
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_increasing,4,days_since_project_start,days since project start,90.0,0.18902307748794556
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_increasing,5,disbursal_pct,disbursal pct,0.0,0.1417035013437271
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_reducing,1,grievance_redressal_days,grievance redressal days,18.058,-0.4399805963039398
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_reducing,2,grievances_30d,grievances 30d,0.0,-0.38410860300064087
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_reducing,3,case_age_months,case age months,2.957,-0.2712370455265045
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_reducing,4,docs_remaining_pct,docs remaining pct,15.552000000000008,-0.13337308168411255
delay_next_90d,SYN-00894,SYN-00894_S04,2025-05-20,3a,0.41302645,0.13491928916471635,risk_reducing,5,proximity_km_to_urban,proximity km to urban,65.663,-0.11004115641117096
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_increasing,1,days_in_current_stage,days in current stage,42.0,0.2839929163455963
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_increasing,2,vulnerable_families,vulnerable families,23.0,0.2818698287010193
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.215855672955513
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_increasing,4,days_since_project_start,days since project start,120.0,0.17559337615966797
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_increasing,5,disbursal_pct,disbursal pct,0.407,0.13334456086158752
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_reducing,1,grievances_30d,grievances 30d,0.0,-0.36299437284469604
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_reducing,2,grievance_redressal_days,grievance redressal days,18.058,-0.3318219482898712
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_reducing,3,case_age_months,case age months,3.942,-0.23933133482933044
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_reducing,4,docs_complete_pct,docs complete pct,86.388,-0.1611606478691101
delay_next_90d,SYN-00894,SYN-00894_S05,2025-06-19,3A,0.4417172,0.14370509623669142,risk_reducing,5,land_to_acquire_ha,land to acquire ha,6.0764,-0.15601234138011932
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_increasing,1,days_in_current_stage,days in current stage,72.0,0.24298132956027985
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23700664937496185
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_increasing,3,vulnerable_families,vulnerable families,23.0,0.23232777416706085
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_increasing,4,compensation_pending_cr,compensation pending cr,2.6417,0.12921002507209778
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_increasing,5,days_since_project_start,days since project start,150.0,0.1281142383813858
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_reducing,1,grievance_redressal_days,grievance redressal days,18.058,-0.3460996747016907
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_reducing,2,grievances_30d,grievances 30d,0.0,-0.339955598115921
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_reducing,3,case_age_months,case age months,4.928,-0.25083401799201965
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.2239612489938736
delay_next_90d,SYN-00894,SYN-00894_S06,2025-07-19,3A,0.27844805,0.09677501603061678,risk_reducing,5,file_pending_days,file pending days,28.0,-0.21114087104797363
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.23795086145401
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.2307032197713852
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_increasing,3,terrain_type_Hilly,Terrain: Hilly,1.0,0.06201775744557381
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_increasing,4,rnr_consent_pct,rnr consent pct,63.149,0.04916802793741226
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_increasing,5,total_parcels,total parcels,118.0,0.041828807443380356
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_reducing,1,grievance_redressal_days,grievance redressal days,18.058,-0.47938546538352966
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_reducing,2,grievances_30d,grievances 30d,1.0,-0.24823105335235596
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.19363021850585938
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_reducing,4,docs_complete_pct,docs complete pct,88.479,-0.17852000892162323
delay_next_90d,SYN-00894,SYN-00894_S07,2025-08-18,3A,0.2059662,0.07713997227438303,risk_reducing,5,land_to_acquire_ha,land to acquire ha,6.0764,-0.1632157266139984
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.23538851737976074
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_increasing,2,vulnerable_families,vulnerable families,23.0,0.2165670096874237
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_increasing,3,compensation_pending_cr,compensation pending cr,2.2095,0.15563838183879852
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_increasing,4,case_age_months,case age months,6.899,0.06663672626018524
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_increasing,5,terrain_type_Hilly,Terrain: Hilly,1.0,0.06083616986870766
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_reducing,1,disbursal_pct,disbursal pct,13.334,-0.46724840998649597
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_reducing,2,grievance_redressal_days,grievance redressal days,18.058,-0.3628094494342804
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_reducing,3,grievances_30d,grievances 30d,1.0,-0.20329096913337708
