days_in_current_stage,days_since_project_start,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,forest_involved,proximity_km_to_urban,land_acquisition_ratio,affected_family_per_parcel,vulnerable_family_share,compensation_pending_cr,rnr_remaining_pct,docs_remaining_pct,current_stage,approval_dept,terrain_type,urban_rural,delay_next_30d,delay_next_60d,delay_next_90d
72,150,29.063,26.2693,568,158,23,1,35,97.98,1,4.928,1,0,3.2295,0.2232,6.911,4.154,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,3.0063,95.846,2.019999999999996,3A,Multiple Departments,Coastal,Urban,0,0,0
102,180,29.063,26.2693,568,158,23,2,42,98.593,1,5.913,1,0,11.0328,1.4024,12.712,7.876,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,9.6304,92.124,1.4069999999999965,3A,Environment,Coastal,Urban,0,0,0
74,210,29.063,26.2693,568,158,23,2,42,100.0,1,6.899,1,0,2.1626,0.3869,17.891,9.845,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,1.7756999999999998,90.155,0.0,3D,Forest,Coastal,Urban,0,0,0
104,240,29.063,26.2693,568,158,23,3,44,100.0,1,7.884,1,0,2.7742,0.7469,26.924,11.13,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,2.0273,88.87,0.0,3D,Multiple Departments,Coastal,Urban,0,0,0
134,270,29.063,26.2693,568,158,23,2,53,100.0,1,8.87,1,0,8.938,2.7158,30.384,14.822,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,6.222200000000001,85.178,0.0,3D,Multiple Departments,Coastal,Urban,0,0,0
164,300,29.063,26.2693,568,158,23,2,52,100.0,1,9.855,1,0,5.8514,2.1322,36.439,18.325,91.108,7.549,0,14.037,0.9038743419468053,0.27816901408450706,0.14556962025316456,3.7192,81.675,0.0,3D,Environment,Coastal,Urban,0,0,0
0,0,22.1955,13.3236,427,120,31,1,7,97.884,1,0.0,0,1,1.8602,0.0,0.0,0.0,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,1.8602,100.0,2.1159999999999997,3a,Revenue,Riverine,Rural,0,0,0
30,30,22.1955,13.3236,427,120,31,0,11,98.548,1,0.986,0,1,7.4186,0.0,0.0,0.0,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,7.4186,100.0,1.4519999999999982,3a,Revenue,Riverine,Rural,0,0,0
60,60,22.1955,13.3236,427,120,31,0,7,100.0,1,1.971,0,1,4.5824,0.0,0.0,0.0,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,4.5824,100.0,0.0,3a,PWD,Riverine,Rural,0,0,0
90,90,22.1955,13.3236,427,120,31,0,9,100.0,1,2.957,0,0,5.4742,0.0,0.0,0.0,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,5.4742,100.0,0.0,3a,District Administration,Riverine,Rural,0,0,0
42,120,22.1955,13.3236,427,120,31,0,9,99.289,1,3.942,0,0,4.3673,0.1425,3.264,6.664,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,4.2248,93.336,0.7109999999999985,3A,Forest,Riverine,Rural,0,0,0
72,150,22.1955,13.3236,427,120,31,0,8,98.963,1,4.928,0,0,6.6015,0.4496,6.81,12.951,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,6.1518999999999995,87.049,1.0370000000000061,3A,PWD,Riverine,Rural,0,0,0
102,180,22.1955,13.3236,427,120,31,0,14,100.0,1,5.913,0,0,2.3937,0.1701,7.105,14.595,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,2.2236,85.405,0.0,3A,PWD,Riverine,Rural,0,0,0
132,210,22.1955,13.3236,427,120,31,1,10,99.496,1,6.899,0,0,3.0489,0.3309,10.854,18.677,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,2.718,81.32300000000001,0.5040000000000049,3A,Environment,Riverine,Rural,0,0,0
84,240,22.1955,13.3236,427,120,31,1,15,99.982,1,7.884,0,0,2.1056,0.3819,18.135,20.573,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,1.7237,79.42699999999999,0.018000000000000682,3D,Revenue,Riverine,Rural,0,0,0
114,270,22.1955,13.3236,427,120,31,1,21,100.0,1,8.87,0,0,8.8714,2.3508,26.499,22.39,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,6.5206,77.61,0.0,3D,Revenue,Riverine,Rural,0,0,0
144,300,22.1955,13.3236,427,120,31,1,28,100.0,1,9.855,0,0,7.7568,2.6367,33.993,24.601,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,5.120100000000001,75.399,0.0,3D,Revenue,Riverine,Rural,0,0,0
174,330,22.1955,13.3236,427,120,31,0,35,100.0,1,10.841,0,1,4.7485,1.9417,40.891,29.212,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,2.8068,70.788,0.0,3D,Forest,Riverine,Rural,0,0,0
204,360,22.1955,13.3236,427,120,31,0,32,100.0,1,11.827,0,2,1.3351,0.6198,46.426,33.753,92.75,5.787,0,44.544,0.6002838413191863,0.2810304449648712,0.25833333333333336,0.7152999999999999,66.247,0.0,3D,Forest,Riverine,Rural,0,0,0
0,0,25.7488,16.4703,428,331,35,1,9,99.868,0,0.0,0,2,7.8633,0.0,0.0,0.0,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,7.8633,100.0,0.132000000000005,3a,Revenue,Coastal,Rural,0,0,0
30,30,25.7488,16.4703,428,331,35,0,12,100.0,0,0.0,0,3,5.6452,0.0,0.0,0.0,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,5.6452,100.0,0.0,3a,Multiple Departments,Coastal,Rural,0,0,0
60,60,25.7488,16.4703,428,331,35,0,17,98.573,0,0.0,0,4,3.468,0.0,0.0,0.0,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,3.468,100.0,1.4270000000000067,3a,District Administration,Coastal,Rural,0,0,0
90,90,25.7488,16.4703,428,331,35,0,14,100.0,0,0.0,0,4,9.2703,0.0,0.0,0.0,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,9.2703,100.0,0.0,3a,District Administration,Coastal,Rural,0,0,0
42,120,25.7488,16.4703,428,331,35,0,15,100.0,0,0.0,0,3,3.1191,0.0378,1.213,5.3,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,3.0813,94.7,0.0,3A,PWD,Coastal,Rural,0,0,0
72,150,25.7488,16.4703,428,331,35,0,21,98.69,0,0.0,0,4,1.3229,0.084,6.352,7.651,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,1.2389,92.349,1.3100000000000023,3A,Revenue,Coastal,Rural,0,0,0
102,180,25.7488,16.4703,428,331,35,0,26,100.0,0,0.0,0,5,6.24,0.6779,10.864,7.688,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,5.5621,92.312,0.0,3A,Forest,Coastal,Rural,0,0,0
132,210,25.7488,16.4703,428,331,35,0,34,100.0,0,0.0,0,6,6.1674,0.7603,12.327,11.786,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,5.4071,88.214,0.0,3A,Revenue,Coastal,Rural,0,0,0
84,240,25.7488,16.4703,428,331,35,0,39,100.0,0,0.0,0,5,4.0298,0.6826,16.939,16.635,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,3.3472,83.365,0.0,3D,Environment,Coastal,Rural,0,0,0
114,270,25.7488,16.4703,428,331,35,0,45,100.0,0,0.0,0,5,8.9044,2.3396,26.274,19.47,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,6.564800000000001,80.53,0.0,3D,Forest,Coastal,Rural,0,0,0
144,300,25.7488,16.4703,428,331,35,0,42,98.772,0,0.0,0,4,3.7548,1.1161,29.726,20.95,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,2.6387,79.05,1.2279999999999944,3D,District Administration,Coastal,Rural,0,0,0
174,330,25.7488,16.4703,428,331,35,0,41,97.816,0,0.0,0,3,9.7539,3.4441,35.31,25.088,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,6.309799999999999,74.912,2.1839999999999975,3D,PWD,Coastal,Rural,0,0,0
204,360,25.7488,16.4703,428,331,35,0,45,99.038,0,0.0,0,3,9.16,3.876,42.314,31.818,86.807,7.438,0,37.732,0.639653110047847,0.7733644859813084,0.10574018126888217,5.284000000000001,68.182,0.9620000000000033,3D,PWD,Coastal,Rural,0,0,0
0,0,5.8826,5.2323,78,18,4,1,16,88.426,0,0.0,0,2,1.8261,0.0,0.0,0.0,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.8261,100.0,11.573999999999998,3a,District Administration,Hilly,Rural,0,0,0
30,30,5.8826,5.2323,78,18,4,2,19,89.794,0,0.0,0,3,1.5969,0.0,0.0,0.0,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.5969,100.0,10.206000000000003,3a,Revenue,Hilly,Rural,0,0,0
60,60,5.8826,5.2323,78,18,4,2,19,88.611,0,0.0,0,3,1.1575,0.0,0.0,0.0,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.1575,100.0,11.388999999999996,3a,Forest,Hilly,Rural,0,0,0
32,90,5.8826,5.2323,78,18,4,3,28,91.332,0,0.0,0,3,1.5901,0.0323,2.033,6.254,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.5578,93.746,8.668000000000006,3A,PWD,Hilly,Rural,0,0,0
62,120,5.8826,5.2323,78,18,4,3,25,93.065,0,0.0,0,4,1.0029,0.0341,3.405,12.613,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,0.9687999999999999,87.387,6.935000000000002,3A,Revenue,Hilly,Rural,0,0,0
92,150,5.8826,5.2323,78,18,4,3,31,94.519,0,0.0,0,4,1.7849,0.0635,3.559,16.017,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.7214,83.983,5.4809999999999945,3A,Multiple Departments,Hilly,Rural,0,0,0
63,180,5.8826,5.2323,78,18,4,4,30,94.9,0,0.0,0,4,1.9675,0.232,11.793,21.824,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,1.7355,78.176,5.099999999999994,3D,PWD,Hilly,Rural,0,0,0
93,210,5.8826,5.2323,78,18,4,4,36,95.323,0,0.0,0,5,0.3419,0.0507,14.835,27.815,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,0.29119999999999996,72.185,4.677000000000007,3D,Environment,Hilly,Rural,0,0,0
123,240,5.8826,5.2323,78,18,4,3,42,95.107,0,0.0,0,6,0.5935,0.1164,19.618,29.657,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,0.4771,70.343,4.893000000000001,3D,District Administration,Hilly,Rural,0,0,0
153,270,5.8826,5.2323,78,18,4,4,43,95.955,0,0.0,0,6,0.9366,0.2603,27.79,36.117,92.686,7.688,0,9.201,0.8894536429469962,0.23076923076923078,0.2222222222222222,0.6763,63.883,4.045000000000002,3D,District Administration,Hilly,Rural,0,0,0
0,0,17.1844,10.4628,225,49,11,0,22,82.611,1,0.0,0,5,1.4283,0.0,0.0,3.825,63.862,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,1.4283,96.175,17.388999999999996,3a,PWD,Rolling,Rural,0,0,0
30,30,17.1844,10.4628,225,49,11,0,31,83.864,1,0.986,0,5,1.3086,0.0,0.0,4.298,63.779,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,1.3086,95.702,16.135999999999996,3a,Revenue,Rolling,Rural,0,0,0
60,60,17.1844,10.4628,225,49,11,0,38,86.047,1,1.971,0,5,1.6068,0.0,0.0,4.398,64.719,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,1.6068,95.602,13.953000000000003,3a,Multiple Departments,Rolling,Rural,0,0,0
90,90,17.1844,10.4628,225,49,11,0,45,88.81,1,2.957,0,4,3.9649,0.0,0.0,4.757,64.846,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,3.9649,95.243,11.189999999999998,3a,Multiple Departments,Rolling,Rural,0,0,0
120,120,17.1844,10.4628,225,49,11,0,54,88.918,1,3.942,0,4,2.2097,0.0,0.0,4.583,65.288,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,2.2097,95.417,11.081999999999994,3a,Forest,Rolling,Rural,0,0,0
53,150,17.1844,10.4628,225,49,11,0,63,89.84,1,4.928,0,3,5.5472,0.0892,1.608,5.004,64.982,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,5.458,94.996,10.159999999999997,3A,PWD,Rolling,Rural,0,0,1
83,180,17.1844,10.4628,225,49,11,1,71,90.296,1,5.913,0,4,3.0149,0.1418,4.704,5.415,64.046,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,2.8731,94.585,9.703999999999994,3A,Revenue,Rolling,Rural,0,1,1
113,210,17.1844,10.4628,225,49,11,1,76,89.983,1,6.899,0,5,1.4353,0.0857,5.974,5.74,63.48,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,1.3496000000000001,94.26,10.016999999999996,3A,Multiple Departments,Rolling,Rural,1,1,1
143,240,17.1844,10.4628,225,49,11,1,80,90.768,1,7.884,0,4,5.6159,0.6349,11.305,6.631,62.148,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,4.981,93.369,9.232,3A,Forest,Rolling,Rural,0,0,0
173,270,17.1844,10.4628,225,49,11,2,86,89.705,1,8.87,0,5,3.9642,0.6207,15.656,7.121,61.849,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,3.3434999999999997,92.879,10.295000000000002,3A,District Administration,Rolling,Rural,0,0,0
105,300,17.1844,10.4628,225,49,11,2,86,89.052,1,9.855,0,6,2.5057,0.5834,23.284,7.11,61.774,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,1.9223,92.89,10.947999999999993,3D,Forest,Rolling,Rural,0,0,0
135,330,17.1844,10.4628,225,49,11,2,86,91.747,1,10.841,0,5,6.8536,2.0235,29.525,6.882,62.558,51.249,0,39.609,0.6088545424920276,0.21777777777777776,0.22448979591836735,4.8301,93.118,8.253,3D,Multiple Departments,Rolling,Rural,0,0,0
0,0,146.6249,100.937,2431,607,153,1,4,89.679,0,0.0,2,5,43.681,0.0,0.0,3.027,68.217,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,43.681,96.973,10.320999999999998,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
30,30,146.6249,100.937,2431,607,153,1,1,90.521,0,0.0,2,4,17.3922,0.0,0.0,2.911,68.486,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,17.3922,97.089,9.479,3a,Forest,Hilly,Semi-Urban,0,0,0
60,60,146.6249,100.937,2431,607,153,0,5,89.838,0,0.0,2,4,56.4431,0.0,0.0,3.317,69.382,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,56.4431,96.68299999999999,10.162000000000006,3a,Forest,Hilly,Semi-Urban,0,0,1
90,90,146.6249,100.937,2431,607,153,1,4,91.301,0,0.0,2,5,19.5045,0.0,0.0,3.027,69.895,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,19.5045,96.973,8.698999999999998,3a,Multiple Departments,Hilly,Semi-Urban,0,1,1
42,120,146.6249,100.937,2431,607,153,1,7,93.045,0,0.0,2,4,26.6023,1.0736,4.036,4.033,70.321,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,25.5287,95.967,6.954999999999998,3A,Revenue,Hilly,Semi-Urban,1,1,1
72,150,146.6249,100.937,2431,607,153,1,3,95.164,0,0.0,2,3,53.3079,4.7557,8.921,3.955,70.243,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,48.5522,96.045,4.8359999999999985,3A,Environment,Hilly,Semi-Urban,0,0,0
102,180,146.6249,100.937,2431,607,153,1,4,95.487,0,0.0,2,4,54.875,5.4405,9.914,4.992,70.671,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,49.4345,95.008,4.513000000000005,3A,Revenue,Hilly,Semi-Urban,0,0,0
74,210,146.6249,100.937,2431,607,153,2,8,94.116,0,0.0,2,5,22.9156,3.7407,16.324,6.217,70.43,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,19.1749,93.783,5.884,3D,Multiple Departments,Hilly,Semi-Urban,0,0,0
104,240,146.6249,100.937,2431,607,153,2,12,92.702,0,0.0,2,4,21.8777,4.2394,19.378,6.514,69.683,35.828,0,68.676,0.6884028565407376,0.24969148498560265,0.25205930807248766,17.6383,93.486,7.298000000000002,3D,Multiple Departments,Hilly,Semi-Urban,0,0,0
0,0,14.4423,12.4226,212,69,5,1,24,97.644,1,0.0,2,2,0.9868,0.0,0.0,0.0,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,0.9868,100.0,2.3559999999999945,3a,Revenue,Coastal,Semi-Urban,0,0,1
30,30,14.4423,12.4226,212,69,5,1,27,98.775,1,0.986,2,1,0.915,0.0,0.0,0.0,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,0.915,100.0,1.2249999999999943,3a,Environment,Coastal,Semi-Urban,0,1,1
60,60,14.4423,12.4226,212,69,5,1,28,99.756,1,1.971,2,0,2.1812,0.0,0.0,0.0,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,2.1812,100.0,0.24399999999999977,3a,Forest,Coastal,Semi-Urban,1,1,1
32,90,14.4423,12.4226,212,69,5,2,30,98.807,1,2.957,2,0,4.1079,0.1942,4.728,3.593,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,3.9137,96.407,1.1929999999999978,3A,Forest,Coastal,Semi-Urban,0,0,0
62,120,14.4423,12.4226,212,69,5,3,33,98.514,1,3.942,2,0,0.9818,0.0687,6.995,8.599,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,0.9131,91.401,1.4860000000000042,3A,Multiple Departments,Coastal,Semi-Urban,0,0,0
53,150,14.4423,12.4226,212,69,5,3,42,99.391,1,4.928,2,0,1.1946,0.1504,12.589,10.128,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,1.0442,89.872,0.6089999999999947,3D,PWD,Coastal,Semi-Urban,0,0,0
83,180,14.4423,12.4226,212,69,5,4,49,100.0,1,5.913,2,0,2.2272,0.4454,19.998,15.7,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,1.7817999999999998,84.3,0.0,3D,Revenue,Coastal,Semi-Urban,0,0,0
113,210,14.4423,12.4226,212,69,5,5,58,100.0,1,6.899,2,0,1.0565,0.315,29.814,20.704,92.005,9.136,0,45.75,0.8601538536105745,0.32547169811320753,0.07246376811594203,0.7415,79.29599999999999,0.0,3D,Revenue,Coastal,Semi-Urban,0,0,0
0,0,13.2687,9.3914,181,66,5,2,8,90.795,1,0.0,1,0,1.1408,0.0,0.0,0.0,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,1.1408,100.0,9.204999999999998,3a,Revenue,Rolling,Rural,0,0,0
30,30,13.2687,9.3914,181,66,5,2,12,90.739,1,0.986,1,1,4.5071,0.0,0.0,0.0,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,4.5071,100.0,9.260999999999996,3a,PWD,Rolling,Rural,0,0,0
60,60,13.2687,9.3914,181,66,5,2,9,91.58,1,1.971,1,1,4.3777,0.0,0.0,0.0,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,4.3777,100.0,8.420000000000002,3a,Revenue,Rolling,Rural,0,0,0
32,90,13.2687,9.3914,181,66,5,2,6,91.853,1,2.957,1,0,0.7665,0.0142,1.849,1.745,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,0.7523,98.255,8.147000000000006,3A,Multiple Departments,Rolling,Rural,0,0,0
62,120,13.2687,9.3914,181,66,5,1,1,90.56,1,3.942,1,0,4.0641,0.1971,4.851,2.435,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,3.867,97.565,9.439999999999998,3A,District Administration,Rolling,Rural,0,0,0
53,150,13.2687,9.3914,181,66,5,1,7,91.672,1,4.928,1,1,4.4213,0.4553,10.297,3.273,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,3.9659999999999997,96.727,8.328000000000003,3D,Forest,Rolling,Rural,0,0,0
83,180,13.2687,9.3914,181,66,5,1,8,92.864,1,5.913,1,2,3.9433,0.7765,19.692,6.034,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,3.1668,93.966,7.135999999999996,3D,Forest,Rolling,Rural,0,0,0
113,210,13.2687,9.3914,181,66,5,1,7,95.268,1,6.899,1,2,4.4859,1.2214,27.228,12.466,73.469,8.614,0,74.227,0.7077859925991242,0.36464088397790057,0.07575757575757576,3.2645,87.534,4.731999999999999,3D,Forest,Rolling,Rural,0,0,0
0,0,12.3583,12.0454,165,61,4,2,23,87.984,0,0.0,1,1,2.6489,0.0,0.0,0.0,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,2.6489,100.0,12.016000000000005,3a,Forest,Coastal,Semi-Urban,0,0,0
30,30,12.3583,12.0454,165,61,4,3,23,88.382,0,0.0,1,1,2.5284,0.0,0.0,0.0,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,2.5284,100.0,11.617999999999995,3a,District Administration,Coastal,Semi-Urban,0,0,0
60,60,12.3583,12.0454,165,61,4,3,31,89.896,0,0.0,1,0,2.2247,0.0,0.0,0.0,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,2.2247,100.0,10.104,3a,PWD,Coastal,Semi-Urban,0,0,0
32,90,12.3583,12.0454,165,61,4,3,37,90.937,0,0.0,1,1,1.9809,0.0757,3.821,6.231,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,1.9052,93.769,9.063000000000002,3A,Forest,Coastal,Semi-Urban,0,0,0
62,120,12.3583,12.0454,165,61,4,3,45,91.857,0,0.0,1,0,1.7184,0.1361,7.918,12.21,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,1.5823,87.78999999999999,8.143,3A,District Administration,Coastal,Semi-Urban,0,0,0
92,150,12.3583,12.0454,165,61,4,4,50,94.834,0,0.0,1,1,2.558,0.2579,10.083,13.048,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,2.3000999999999996,86.952,5.165999999999997,3A,Multiple Departments,Coastal,Semi-Urban,0,0,0
63,180,12.3583,12.0454,165,61,4,3,57,93.917,0,0.0,1,1,1.1398,0.1808,15.863,18.074,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,0.959,81.926,6.082999999999998,3D,PWD,Coastal,Semi-Urban,0,0,0
93,210,12.3583,12.0454,165,61,4,4,65,93.9,0,0.0,1,1,0.9554,0.2248,23.526,18.361,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,0.7306,81.639,6.099999999999994,3D,PWD,Coastal,Semi-Urban,0,0,0
123,240,12.3583,12.0454,165,61,4,4,64,95.16,0,0.0,1,0,4.4173,1.2662,28.665,22.651,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,3.1511,77.349,4.840000000000003,3D,District Administration,Coastal,Semi-Urban,0,0,0
153,270,12.3583,12.0454,165,61,4,4,71,96.307,0,0.0,1,0,2.0118,0.7092,35.253,27.846,87.11,21.864,0,41.052,0.9746809836304346,0.3696969696969697,0.06557377049180328,1.3026,72.154,3.692999999999998,3D,Environment,Coastal,Semi-Urban,0,0,0
0,0,34.4211,25.3678,478,114,10,1,14,82.706,1,0.0,1,5,9.6005,0.0,0.0,0.013,62.897,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,9.6005,99.987,17.293999999999997,3a,Forest,Riverine,Rural,0,0,0
30,30,34.4211,25.3678,478,114,10,1,14,81.699,1,0.986,1,4,2.8312,0.0,0.0,0.795,63.064,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,2.8312,99.205,18.301000000000002,3a,Environment,Riverine,Rural,0,0,0
60,60,34.4211,25.3678,478,114,10,0,22,83.342,1,1.971,1,3,10.4031,0.0,0.0,0.514,62.761,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,10.4031,99.486,16.658,3a,Revenue,Riverine,Rural,0,0,0
90,90,34.4211,25.3678,478,114,10,0,19,84.57,1,2.957,1,3,3.3948,0.0,0.0,1.148,62.8,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,3.3948,98.852,15.430000000000007,3a,Multiple Departments,Riverine,Rural,0,0,0
42,120,34.4211,25.3678,478,114,10,1,18,85.459,1,3.942,1,3,12.5457,0.3917,3.122,2.033,61.393,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,12.154,97.967,14.540999999999997,3A,District Administration,Riverine,Rural,0,0,0
72,150,34.4211,25.3678,478,114,10,1,22,87.283,1,4.928,1,3,7.8776,0.5108,6.484,2.879,60.631,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,7.3668000000000005,97.121,12.716999999999999,3A,Revenue,Riverine,Rural,0,0,0
102,180,34.4211,25.3678,478,114,10,1,20,87.722,1,5.913,1,3,1.8316,0.1364,7.446,4.233,59.576,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,1.6951999999999998,95.767,12.278000000000006,3A,Multiple Departments,Riverine,Rural,0,0,0
74,210,34.4211,25.3678,478,114,10,1,21,87.933,1,6.899,1,2,3.8384,0.5941,15.478,5.037,58.585,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,3.2443,94.963,12.066999999999993,3D,Environment,Riverine,Rural,0,0,0
104,240,34.4211,25.3678,478,114,10,0,20,87.816,1,7.884,1,3,7.0743,1.5135,21.395,5.89,58.364,21.567,1,73.656,0.7369840010923532,0.2384937238493724,0.08771929824561403,5.5608,94.11,12.183999999999997,3D,Revenue,Riverine,Rural,0,0,0
0,0,29.9069,24.653,242,158,26,4,55,70.786,2,8.035,0,8,5.3433,0.0,0.0,1.881,44.239,20.637,0,76.033,0.8243248213622942,0.6528925619834711,0.16455696202531644,5.3433,98.119,29.214,3a,Revenue,Rolling,Rural,0,0,0
