snapshot_id,project_id,snapshot_date,project_start_date,current_stage,stage_entry_date,days_in_current_stage,days_since_project_start,event_count_so_far,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,approval_dept,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,terrain_type,urban_rural,forest_involved,proximity_km_to_urban,delay_next_30d,delay_next_60d,delay_next_90d,is_censored
SYN-00815_S05,SYN-00815,2019-09-29,2019-06-01,3A,2019-07-29,62,120,5,11.2631,7.6077,222,78,6,5,PWD,51,92.594,0,0.0,1,2,4.3964,0.2396,5.45,2.465,92.512,20.588,Riverine,Semi-Urban,1,73.058,0,0,0,0
SYN-00815_S06,SYN-00815,2019-10-29,2019-06-01,3D,2019-09-06,53,150,6,11.2631,7.6077,222,78,6,4,PWD,56,93.365,0,0.0,1,3,0.7927,0.1145,14.445,4.206,92.512,20.588,Riverine,Semi-Urban,1,73.058,0,0,0,0
SYN-00815_S07,SYN-00815,2019-11-28,2019-06-01,3D,2019-09-06,83,180,7,11.2631,7.6077,222,78,6,4,Environment,56,92.998,0,0.0,1,4,2.9108,0.6298,21.635,5.143,92.512,20.588,Riverine,Semi-Urban,1,73.058,0,0,0,0
SYN-00815_S08,SYN-00815,2019-12-28,2019-06-01,3D,2019-09-06,113,210,8,11.2631,7.6077,222,78,6,5,Forest,65,94.98,0,0.0,1,4,2.6068,0.7018,26.922,11.045,92.512,20.588,Riverine,Semi-Urban,1,73.058,0,0,0,0
SYN-00816_S01,SYN-00816,2025-10-19,2025-10-19,3a,2025-10-19,0,0,1,111.2952,94.7689,576,336,95,5,PWD,79,65.165,0,0.0,1,1,25.7556,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S02,SYN-00816,2025-11-18,2025-10-19,3a,2025-10-19,30,30,2,111.2952,94.7689,576,336,95,4,Environment,81,64.294,0,0.0,1,0,24.6085,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S03,SYN-00816,2025-12-18,2025-10-19,3a,2025-10-19,60,60,3,111.2952,94.7689,576,336,95,4,District Administration,86,66.341,0,0.0,1,0,18.3782,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S04,SYN-00816,2026-01-17,2025-10-19,3a,2025-10-19,90,90,4,111.2952,94.7689,576,336,95,6,PWD,91,67.208,0,0.0,1,0,16.6543,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S05,SYN-00816,2026-02-16,2025-10-19,3a,2025-10-19,120,120,5,111.2952,94.7689,576,336,95,8,Forest,104,68.15,0,0.0,1,0,22.4497,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S06,SYN-00816,2026-03-18,2025-10-19,3a,2025-10-19,150,150,6,111.2952,94.7689,576,336,95,7,Multiple Departments,112,67.245,0,0.0,1,0,15.6583,0.0,0.0,0.0,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S07,SYN-00816,2026-04-17,2025-10-19,3A,2026-02-13,63,180,7,111.2952,94.7689,576,336,95,8,Forest,123,66.455,0,0.0,1,1,32.7009,0.56,1.713,3.435,94.184,20.357,Plain,Urban,0,3.047,0,0,1,0
SYN-00816_S08,SYN-00816,2026-05-17,2025-10-19,3A,2026-02-13,93,210,8,111.2952,94.7689,576,336,95,10,Multiple Departments,138,66.513,0,0.0,1,0,29.928,0.8738,2.92,10.413,94.184,20.357,Plain,Urban,0,3.047,0,1,1,0
SYN-00816_S09,SYN-00816,2026-06-16,2025-10-19,3A,2026-02-13,123,240,9,111.2952,94.7689,576,336,95,10,Revenue,144,65.279,0,0.0,1,0,14.9713,1.0792,7.208,16.829,94.184,20.357,Plain,Urban,0,3.047,1,1,1,0
SYN-00816_S10,SYN-00816,2026-07-16,2025-10-19,3A,2026-02-13,153,270,10,111.2952,94.7689,576,336,95,10,Multiple Departments,151,67.65,0,0.0,1,1,35.0775,4.1084,11.712,21.276,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S11,SYN-00816,2026-08-15,2025-10-19,3A,2026-02-13,183,300,11,111.2952,94.7689,576,336,95,10,Environment,157,69.712,0,0.0,1,0,34.8794,4.6668,13.38,22.359,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S12,SYN-00816,2026-09-14,2025-10-19,3A,2026-02-13,213,330,12,111.2952,94.7689,576,336,95,10,District Administration,170,71.431,0,0.0,1,1,22.3759,3.0123,13.462,26.695,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S13,SYN-00816,2026-10-14,2025-10-19,3D,2026-06-10,126,360,13,111.2952,94.7689,576,336,95,10,Environment,178,71.448,0,0.0,1,2,19.0368,3.5856,18.835,28.977,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S14,SYN-00816,2026-11-13,2025-10-19,3D,2026-06-10,156,390,14,111.2952,94.7689,576,336,95,10,Revenue,194,74.373,0,0.0,1,1,25.7524,7.0423,27.346,32.204,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00816_S15,SYN-00816,2026-12-13,2025-10-19,3D,2026-06-10,186,420,15,111.2952,94.7689,576,336,95,10,Forest,195,76.209,0,0.0,1,1,38.9361,12.8375,32.971,35.278,94.184,20.357,Plain,Urban,0,3.047,0,0,0,0
SYN-00817_S01,SYN-00817,2020-06-02,2020-06-02,3a,2020-06-02,0,0,1,7.3444,5.4342,131,55,7,5,PWD,62,72.073,0,0.0,1,4,0.7225,0.0,0.0,22.416,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S02,SYN-00817,2020-07-02,2020-06-02,3a,2020-06-02,30,30,2,7.3444,5.4342,131,55,7,4,Environment,65,72.209,0,0.0,1,5,1.9064,0.0,0.0,28.131,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S03,SYN-00817,2020-08-01,2020-06-02,3a,2020-06-02,60,60,3,7.3444,5.4342,131,55,7,4,Environment,68,75.229,0,0.0,1,6,2.1939,0.0,0.0,33.001,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S04,SYN-00817,2020-08-31,2020-06-02,3a,2020-06-02,90,90,4,7.3444,5.4342,131,55,7,3,District Administration,65,80.678,0,0.0,1,4,0.5947,0.0,0.0,35.783,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S05,SYN-00817,2020-09-30,2020-06-02,3A,2020-08-19,42,120,5,7.3444,5.4342,131,55,7,4,Environment,68,82.662,0,0.0,1,3,2.0091,0.047,2.338,42.095,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S06,SYN-00817,2020-10-30,2020-06-02,3A,2020-08-19,72,150,6,7.3444,5.4342,131,55,7,2,Forest,58,84.153,0,0.0,1,2,1.0422,0.0312,2.994,48.302,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S07,SYN-00817,2020-11-29,2020-06-02,3A,2020-08-19,102,180,7,7.3444,5.4342,131,55,7,2,Forest,58,86.289,0,0.0,1,3,0.8957,0.0599,6.685,52.072,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S08,SYN-00817,2020-12-29,2020-06-02,3D,2020-10-16,74,210,8,7.3444,5.4342,131,55,7,0,Forest,58,91.052,0,0.0,1,2,1.5534,0.2579,16.602,60.876,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S09,SYN-00817,2021-01-28,2020-06-02,3D,2020-10-16,104,240,9,7.3444,5.4342,131,55,7,0,Environment,61,92.84,0,0.0,1,3,1.9964,0.5304,26.567,66.859,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00817_S10,SYN-00817,2021-02-27,2020-06-02,3D,2020-10-16,134,270,10,7.3444,5.4342,131,55,7,0,District Administration,51,95.696,0,0.0,1,1,0.4207,0.1335,31.745,73.145,71.518,21.526,Rolling,Rural,0,20.553,0,0,0,0
SYN-00818_S01,SYN-00818,2025-07-07,2025-07-07,3a,2025-07-07,0,0,1,14.0885,8.954,237,59,12,2,Multiple Departments,3,91.572,1,0.0,2,0,3.2971,0.0,0.0,0.0,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S02,SYN-00818,2025-08-06,2025-07-07,3a,2025-07-07,30,30,2,14.0885,8.954,237,59,12,2,PWD,9,90.869,1,0.986,2,0,2.9768,0.0,0.0,0.0,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S03,SYN-00818,2025-09-05,2025-07-07,3a,2025-07-07,60,60,3,14.0885,8.954,237,59,12,1,PWD,8,92.843,1,1.971,2,0,1.3983,0.0,0.0,0.0,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S04,SYN-00818,2025-10-05,2025-07-07,3a,2025-07-07,90,90,4,14.0885,8.954,237,59,12,1,District Administration,7,95.785,1,2.957,2,0,5.5128,0.0,0.0,0.0,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S05,SYN-00818,2025-11-04,2025-07-07,3a,2025-07-07,120,120,5,14.0885,8.954,237,59,12,1,District Administration,8,94.336,1,3.942,2,0,5.039,0.0,0.0,0.0,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S06,SYN-00818,2025-12-04,2025-07-07,3A,2025-10-12,53,150,6,14.0885,8.954,237,59,12,0,Forest,10,93.206,1,4.928,2,1,5.4426,0.1387,2.549,6.214,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S07,SYN-00818,2026-01-03,2025-07-07,3A,2025-10-12,83,180,7,14.0885,8.954,237,59,12,0,Environment,9,91.937,1,5.913,2,2,5.0737,0.2517,4.961,7.335,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S08,SYN-00818,2026-02-02,2025-07-07,3A,2025-10-12,113,210,8,14.0885,8.954,237,59,12,1,District Administration,9,92.132,1,6.899,2,1,3.3594,0.3106,9.246,11.247,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S09,SYN-00818,2026-03-04,2025-07-07,3A,2025-10-12,143,240,9,14.0885,8.954,237,59,12,1,PWD,11,94.425,1,7.884,2,0,0.8285,0.1209,14.597,14.75,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S10,SYN-00818,2026-04-03,2025-07-07,3A,2025-10-12,173,270,10,14.0885,8.954,237,59,12,1,District Administration,10,93.057,1,8.87,2,0,3.5533,0.6596,18.564,17.361,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S11,SYN-00818,2026-05-03,2025-07-07,3D,2026-01-18,105,300,11,14.0885,8.954,237,59,12,0,Revenue,19,95.012,1,9.855,2,1,3.9247,0.9212,23.471,24.008,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S12,SYN-00818,2026-06-02,2025-07-07,3D,2026-01-18,135,330,12,14.0885,8.954,237,59,12,0,Revenue,21,96.801,1,10.841,2,1,3.908,1.2966,33.177,24.483,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S13,SYN-00818,2026-07-02,2025-07-07,3D,2026-01-18,165,360,13,14.0885,8.954,237,59,12,0,Multiple Departments,26,99.215,1,11.827,2,2,3.5807,1.4948,41.746,27.041,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S14,SYN-00818,2026-08-01,2025-07-07,3D,2026-01-18,195,390,14,14.0885,8.954,237,59,12,0,District Administration,35,100.0,1,12.812,2,3,1.4143,0.6815,48.185,30.211,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00818_S15,SYN-00818,2026-08-31,2025-07-07,3D,2026-01-18,225,420,15,14.0885,8.954,237,59,12,0,Multiple Departments,43,100.0,1,13.798,2,2,5.5352,2.8788,52.009,34.965,75.91,22.547,Coastal,Rural,1,51.609,0,0,0,0
SYN-00819_S01,SYN-00819,2021-07-16,2021-07-16,3a,2021-07-16,0,0,1,24.0955,23.301,164,77,17,6,Multiple Departments,59,85.919,0,0.0,2,0,4.2023,0.0,0.0,0.0,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S02,SYN-00819,2021-08-15,2021-07-16,3a,2021-07-16,30,30,2,24.0955,23.301,164,77,17,7,PWD,59,87.414,0,0.0,2,0,5.9635,0.0,0.0,0.0,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S03,SYN-00819,2021-09-14,2021-07-16,3a,2021-07-16,60,60,3,24.0955,23.301,164,77,17,7,Multiple Departments,68,89.057,0,0.0,2,0,5.3449,0.0,0.0,0.0,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S04,SYN-00819,2021-10-14,2021-07-16,3a,2021-07-16,90,90,4,24.0955,23.301,164,77,17,8,District Administration,88,91.518,0,0.0,2,1,8.2387,0.0,0.0,0.0,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S05,SYN-00819,2021-11-13,2021-07-16,3a,2021-07-16,120,120,5,24.0955,23.301,164,77,17,7,PWD,87,92.565,0,0.0,2,1,4.843,0.0,0.0,0.0,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S06,SYN-00819,2021-12-13,2021-07-16,3A,2021-10-21,53,150,6,24.0955,23.301,164,77,17,9,Revenue,98,94.104,0,0.0,2,0,8.7706,0.3879,4.423,0.565,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S07,SYN-00819,2022-01-12,2021-07-16,3A,2021-10-21,83,180,7,24.0955,23.301,164,77,17,9,PWD,102,95.205,0,0.0,2,0,4.6421,0.3621,7.8,6.626,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S08,SYN-00819,2022-02-11,2021-07-16,3A,2021-10-21,113,210,8,24.0955,23.301,164,77,17,10,Forest,111,93.935,0,0.0,2,0,3.9932,0.3961,9.92,8.536,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S09,SYN-00819,2022-03-13,2021-07-16,3A,2021-10-21,143,240,9,24.0955,23.301,164,77,17,9,Revenue,116,94.931,0,0.0,2,0,1.3008,0.1374,10.56,13.765,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S10,SYN-00819,2022-04-12,2021-07-16,3A,2021-10-21,173,270,10,24.0955,23.301,164,77,17,10,PWD,120,94.793,0,0.0,2,1,9.5738,1.1335,11.839,17.81,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S11,SYN-00819,2022-05-12,2021-07-16,3D,2022-01-27,105,300,11,24.0955,23.301,164,77,17,10,Environment,137,93.929,0,0.0,2,0,8.3227,1.49,17.903,19.481,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00819_S12,SYN-00819,2022-06-11,2021-07-16,3D,2022-01-27,135,330,12,24.0955,23.301,164,77,17,10,Revenue,149,96.474,0,0.0,2,0,5.6878,1.2511,21.995,21.448,67.095,5.452,Riverine,Rural,0,27.423,0,0,0,0
SYN-00820_S01,SYN-00820,2020-01-15,2020-01-15,3a,2020-01-15,0,0,1,51.5605,35.9545,449,338,82,4,District Administration,49,62.165,1,0.0,0,2,2.629,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S02,SYN-00820,2020-02-14,2020-01-15,3a,2020-01-15,30,30,2,51.5605,35.9545,449,338,82,4,District Administration,44,60.213,1,0.986,0,2,9.5017,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S03,SYN-00820,2020-03-15,2020-01-15,3a,2020-01-15,60,60,3,51.5605,35.9545,449,338,82,5,Revenue,41,59.933,1,1.971,0,2,13.5472,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S04,SYN-00820,2020-04-14,2020-01-15,3a,2020-01-15,90,90,4,51.5605,35.9545,449,338,82,5,PWD,49,61.033,1,2.957,0,1,9.3089,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S05,SYN-00820,2020-05-14,2020-01-15,3a,2020-01-15,120,120,5,51.5605,35.9545,449,338,82,5,District Administration,54,60.635,1,3.942,0,0,17.8968,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,0,1,0
SYN-00820_S06,SYN-00820,2020-06-13,2020-01-15,3a,2020-01-15,150,150,6,51.5605,35.9545,449,338,82,4,Environment,59,62.239,1,4.928,0,0,6.1271,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,0,1,1,0
SYN-00820_S07,SYN-00820,2020-07-13,2020-01-15,3a,2020-01-15,180,180,7,51.5605,35.9545,449,338,82,5,PWD,58,60.505,1,5.913,0,0,18.3106,0.0,0.0,0.0,64.169,8.417,Coastal,Rural,0,32.357,1,1,1,0
SYN-00820_S08,SYN-00820,2020-08-12,2020-01-15,3A,2020-05-30,74,210,8,51.5605,35.9545,449,338,82,5,District Administration,65,60.111,1,6.899,0,1,12.3854,0.0249,0.201,1.965,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S09,SYN-00820,2020-09-11,2020-01-15,3A,2020-05-30,104,240,9,51.5605,35.9545,449,338,82,6,Revenue,72,59.354,1,7.884,0,1,12.2022,0.5366,4.398,7.474,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S10,SYN-00820,2020-10-11,2020-01-15,3A,2020-05-30,134,270,10,51.5605,35.9545,449,338,82,6,Revenue,70,58.497,1,8.87,0,1,19.4954,1.2015,6.163,8.249,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S11,SYN-00820,2020-11-10,2020-01-15,3A,2020-05-30,164,300,11,51.5605,35.9545,449,338,82,6,Environment,73,58.779,1,9.855,0,1,9.2902,1.0676,11.492,14.183,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S12,SYN-00820,2020-12-10,2020-01-15,3A,2020-05-30,194,330,12,51.5605,35.9545,449,338,82,5,Revenue,81,55.243,1,10.841,0,0,18.7275,2.168,11.576,16.979,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S13,SYN-00820,2021-01-09,2020-01-15,3A,2020-05-30,224,360,13,51.5605,35.9545,449,338,82,5,Forest,86,54.733,1,11.827,0,0,3.0725,0.371,12.074,18.303,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S14,SYN-00820,2021-02-08,2020-01-15,3D,2020-09-24,137,390,14,51.5605,35.9545,449,338,82,5,PWD,81,54.164,1,12.812,0,0,11.7603,2.4634,20.947,22.432,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00820_S15,SYN-00820,2021-03-10,2020-01-15,3D,2020-09-24,167,420,15,51.5605,35.9545,449,338,82,5,Environment,84,55.548,1,13.798,0,0,7.5041,1.9689,26.237,26.881,64.169,8.417,Coastal,Rural,0,32.357,0,0,0,0
SYN-00821_S01,SYN-00821,2021-06-22,2021-06-22,3a,2021-06-22,0,0,1,9.4553,6.6202,179,69,13,0,Revenue,23,86.531,1,0.0,0,6,0.5076,0.0746,14.692,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S02,SYN-00821,2021-07-22,2021-06-22,3a,2021-06-22,30,30,2,9.4553,6.6202,179,69,13,0,Environment,21,86.909,1,0.986,0,5,2.39,0.3672,15.365,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S03,SYN-00821,2021-08-21,2021-06-22,3a,2021-06-22,60,60,3,9.4553,6.6202,179,69,13,1,District Administration,22,87.048,1,1.971,0,6,1.3147,0.1935,14.718,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S04,SYN-00821,2021-09-20,2021-06-22,3a,2021-06-22,90,90,4,9.4553,6.6202,179,69,13,1,PWD,29,88.867,1,2.957,0,5,0.569,0.0905,15.9,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S05,SYN-00821,2021-10-20,2021-06-22,3a,2021-06-22,120,120,5,9.4553,6.6202,179,69,13,1,PWD,34,91.004,1,3.942,0,7,3.0474,0.5143,16.878,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S06,SYN-00821,2021-11-19,2021-06-22,3a,2021-06-22,150,150,6,9.4553,6.6202,179,69,13,1,Multiple Departments,34,93.6,1,4.928,0,8,2.6447,0.4773,18.049,0.0,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S07,SYN-00821,2021-12-19,2021-06-22,3A,2021-10-17,63,180,7,9.4553,6.6202,179,69,13,1,Revenue,31,96.242,1,5.913,0,9,0.9242,0.1916,20.731,3.331,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S08,SYN-00821,2022-01-18,2021-06-22,3A,2021-10-17,93,210,8,9.4553,6.6202,179,69,13,2,PWD,37,99.23,1,6.899,0,8,1.6938,0.3584,21.159,6.713,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S09,SYN-00821,2022-02-17,2021-06-22,3A,2021-10-17,123,240,9,9.4553,6.6202,179,69,13,2,PWD,41,99.627,1,7.884,0,10,3.2099,0.7202,22.438,6.963,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S10,SYN-00821,2022-03-19,2021-06-22,3A,2021-10-17,153,270,10,9.4553,6.6202,179,69,13,1,Environment,36,100.0,1,8.87,0,10,0.5838,0.1701,29.13,7.662,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S11,SYN-00821,2022-04-18,2021-06-22,3A,2021-10-17,183,300,11,9.4553,6.6202,179,69,13,1,PWD,42,100.0,1,9.855,0,11,2.2103,0.6595,29.838,12.077,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S12,SYN-00821,2022-05-18,2021-06-22,3D,2022-01-22,116,330,12,9.4553,6.6202,179,69,13,2,Forest,40,100.0,1,10.841,0,13,1.0338,0.3445,33.322,13.166,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S13,SYN-00821,2022-06-17,2021-06-22,3D,2022-01-22,146,360,13,9.4553,6.6202,179,69,13,2,PWD,40,99.207,1,11.827,0,13,3.2333,1.4246,44.059,18.348,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,0
SYN-00821_S14,SYN-00821,2022-07-17,2021-06-22,3D,2022-01-22,176,390,14,9.4553,6.6202,179,69,13,2,District Administration,37,97.846,1,12.812,0,14,0.983,0.5136,52.253,22.242,92.917,55.717,Riverine,Rural,0,48.485,0,0,0,1
SYN-00822_S01,SYN-00822,2024-07-09,2024-07-09,3a,2024-07-09,0,0,1,21.1411,19.1924,398,138,29,2,District Administration,13,83.99,1,0.0,1,2,7.3576,0.0,0.0,0.0,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S02,SYN-00822,2024-08-08,2024-07-09,3a,2024-07-09,30,30,2,21.1411,19.1924,398,138,29,2,Forest,21,86.388,1,0.986,1,3,1.8296,0.0,0.0,0.0,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S03,SYN-00822,2024-09-07,2024-07-09,3a,2024-07-09,60,60,3,21.1411,19.1924,398,138,29,2,Multiple Departments,25,86.281,1,1.971,1,3,7.9533,0.0,0.0,0.0,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S04,SYN-00822,2024-10-07,2024-07-09,3a,2024-07-09,90,90,4,21.1411,19.1924,398,138,29,1,Multiple Departments,20,88.774,1,2.957,1,2,2.6312,0.0,0.0,0.0,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S05,SYN-00822,2024-11-06,2024-07-09,3a,2024-07-09,120,120,5,21.1411,19.1924,398,138,29,1,Revenue,29,87.591,1,3.942,1,1,1.4975,0.0,0.0,0.0,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S06,SYN-00822,2024-12-06,2024-07-09,3A,2024-10-14,53,150,6,21.1411,19.1924,398,138,29,1,PWD,28,88.729,1,4.928,1,2,7.7285,0.3603,4.661,6.989,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S07,SYN-00822,2025-01-05,2024-07-09,3A,2024-10-14,83,180,7,21.1411,19.1924,398,138,29,0,District Administration,36,87.732,1,5.913,1,3,4.6153,0.2868,6.214,11.804,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S08,SYN-00822,2025-02-04,2024-07-09,3A,2024-10-14,113,210,8,21.1411,19.1924,398,138,29,0,Revenue,33,86.97,1,6.899,1,3,4.9204,0.32,6.503,12.358,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S09,SYN-00822,2025-03-06,2024-07-09,3A,2024-10-14,143,240,9,21.1411,19.1924,398,138,29,0,Multiple Departments,30,86.185,1,7.884,1,4,1.1972,0.1153,9.628,15.72,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S10,SYN-00822,2025-04-05,2024-07-09,3A,2024-10-14,173,270,10,21.1411,19.1924,398,138,29,0,Environment,35,85.74,1,8.87,1,3,4.7412,0.5667,11.953,21.321,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S11,SYN-00822,2025-05-05,2024-07-09,3D,2025-01-20,105,300,11,21.1411,19.1924,398,138,29,0,Environment,41,88.494,1,9.855,1,4,2.169,0.3641,16.788,26.183,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S12,SYN-00822,2025-06-04,2024-07-09,3D,2025-01-20,135,330,12,21.1411,19.1924,398,138,29,0,Environment,38,88.524,1,10.841,1,4,5.0236,1.1603,23.097,31.017,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S13,SYN-00822,2025-07-04,2024-07-09,3D,2025-01-20,165,360,13,21.1411,19.1924,398,138,29,0,District Administration,36,88.052,1,11.827,1,5,1.5958,0.4198,26.307,34.864,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S14,SYN-00822,2025-08-03,2024-07-09,3D,2025-01-20,195,390,14,21.1411,19.1924,398,138,29,0,Environment,34,89.787,1,12.812,1,6,8.2056,2.9406,35.837,35.099,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00822_S15,SYN-00822,2025-09-02,2024-07-09,3D,2025-01-20,225,420,15,21.1411,19.1924,398,138,29,1,Multiple Departments,43,89.985,1,13.798,1,5,1.9393,0.8065,41.586,38.526,92.225,23.548,Plain,Urban,0,27.777,0,0,0,0
SYN-00823_S01,SYN-00823,2020-11-01,2020-11-01,3a,2020-11-01,0,0,1,39.0167,35.8815,449,104,27,0,Forest,12,81.4,0,0.0,1,4,4.5462,0.0,0.0,3.648,43.369,59.286,Coastal,Semi-Urban,0,13.128,0,0,0,0
SYN-00823_S02,SYN-00823,2020-12-01,2020-11-01,3a,2020-11-01,30,30,2,39.0167,35.8815,449,104,27,0,PWD,20,81.262,0,0.0,1,4,14.7695,0.0,0.0,3.427,43.958,59.286,Coastal,Semi-Urban,0,13.128,0,0,0,0
